"","educ","income"
"1364",15,26294.38
"1365",13,57865.7
"1366",17,19899.39
"1367",10,44323.35
"1368",15,58697.24
"1369",11,44299.01
"1370",9,50200.89
"1371",11,44449.71
"1372",6,79115.75
"1373",10,48117.2
"1374",10,111944.82
"1375",16,72376.95
"1376",13,47594.02
"1377",14,86785.21
"1378",10,50937.61
"1379",16,58898.74
"1380",9,43782.54
"1381",13,11094.68
"1382",18,39083.12
"1383",16,23754.18
"1384",15,50501.12
"1385",12,53453.06
"1386",9,61313.5
"1387",7,57199.32
"1388",9,150876.62
"1389",13,50574.05
"1390",10,70716.95
"1391",10,51724.99
"1392",12,124955.45
"1393",12,72210.3
"1394",11,87415.38
"1395",10,18202.86
"1396",1,65210.33
"1397",11,33430.4
"1398",9,79198.48
"1399",11,46453.81
"1400",16,70375.7
"1401",15,62244.75
"1402",16,18628.3
"1403",8,31202.25
"1404",12,38372.95
"1405",8,75183.59
"1406",12,41555.74
"1407",10,45429.19
"1408",10,59068.46
"1409",8,47966.58
"1410",19,28452.18
"1411",6,122389.12
"1412",12,35566.08
"1413",10,48732.2
"1414",8,39879.94
"1415",9,34843.96
"1416",7,37522.12
"1417",10,44920.18
"1418",12,27894.43
"1419",8,127113.57
"1420",6,43821.76
"1421",16,24912.14
"1422",11,82819.7
"1423",8,46824.59
"1424",14,36633.26
"1425",11,37482.72
"1426",11,47079.46
"1427",13,21836.21
"1428",11,47234.6
"1429",10,130087.23
"1430",11,16720.12
"1431",18,69209.66
"1432",15,58731.63
"1433",8,184564.55
"1434",15,37782.35
"1435",14,39487.44
"1436",13,44331.7
"1437",6,47287.11
"1438",15,34317.56
"1439",11,53019.68
"1440",8,135986.83
"1441",15,59427.83
"1442",6,78166.73
"1443",12,49794.33
"1444",9,97072.32
"1445",8,45006.06
"1446",6,50614.19
"1447",11,31361.68
"1448",14,46986.55
"1449",15,40207.83
"1450",15,53971.47
"1451",13,68286.56
"1452",11,82100.54
"1453",8,55685.76
"1454",9,126238.51
"1455",12,53387.43
"1456",18,42415.03
"1457",14,72606.1
"1458",14,37734.23
"1459",11,54535.52
"1460",15,44023.61
"1461",15,27892.73
"1462",17,61012.37
"1463",10,39134.8
"1464",12,41159.39
"1465",8,38760.79
"1466",14,55051.71
"1467",13,18697.89
"1468",20,15166.19
"1469",14,74362.42
"1470",7,99895.85
"1471",14,59977.93
"1472",8,56968.63
"1473",9,78818.74
"1474",12,29675.06
"1475",12,31528.99
"1476",12,48522.06
"1477",11,114812.77
"1478",13,64993.71
"1479",8,76726.53
"1480",13,155440.53
"1481",11,25789.88
"1482",15,47828.01
"1483",12,19010.98
"1484",10,37210.49
"1485",13,32365.56
"1486",9,73405.9
"1487",12,36748.33
"1488",7,40286.08
"1489",13,47354.2
"1490",10,82862.12
"1491",18,115151.17
"1492",9,41655.18
"1493",11,63842.26
"1494",10,27040
"1495",15,23343.36
"1496",12,67845.78
"1497",13,17088.71
"1498",7,72071.04
"1499",11,68295.98
"1500",17,59157.65
"1501",9,48742.61
"1502",15,55111.9
"1503",7,33454.93
"1504",13,30560.86
"1505",13,72378.9
"1506",12,49440.09
"1507",14,11565.17
"1508",17,22342.15
"1509",10,78974.74
"1510",10,49871.17
"1511",14,109359.88
"1512",11,36699.66
"1513",17,116919.75
"1514",12,48720.81
"1515",13,24538.85
"1516",8,41289.03
"1517",8,36972.13
"1518",6,20433.58
"1519",15,47561.71
"1520",9,104503.67
"1521",9,61843.63
"1522",13,42769.96
"1523",16,40056.02
"1524",10,90065.52
"1525",11,67034.21
"1526",9,33135.88
"1527",13,72128.91
"1528",12,69842.88
"1529",5,35560.38
"1530",9,46180.99
"1531",7,72706.78
"1532",8,22442.24
"1533",15,54460.54
"1534",7,27035.89
"1535",17,27208.56
"1536",8,70521.09
"1537",16,41028.89
"1538",17,61855.33
"1539",12,81535.67
"1540",9,90948.24
"1541",10,24341.32
"1542",11,35510.72
"1543",7,33823.03
"1544",12,42758.13
"1545",14,100554.39
"1546",11,46651.83
"1547",6,20310.64
"1548",15,33266.64
"1549",20,64166.57
"1550",10,29559.83
"1551",18,33328.93
"1552",8,107736.14
"1553",15,31016.46
"1554",9,33049.28
"1555",17,60028.52
"1556",14,80509.96
"1557",9,44371.51
"1558",16,51135.76
"1559",17,95996.63
"1560",14,39156.17
"1561",10,36895.39
"1562",12,59261.72
"1563",11,100020.21
"1564",15,32535.66
"1565",11,95477.39
"1566",9,45131.32
"1567",13,43090.52
"1568",8,85622.89
"1569",9,98144.9
"1570",20,31197.42
"1571",8,33863.81
"1572",14,43494.4
"1573",12,30580.1
"1574",9,29188.46
"1575",12,65864.82
"1576",9,57038.62
"1577",6,51288.62
"1578",3,51285.7
"1579",9,95598.77
"1580",12,51421.09
"1581",11,71876.11
"1582",16,54090.95
"1583",12,39304.24
"1584",12,59868.7
"1585",14,94521.41
"1586",9,36331.6
"1587",12,69402.46
"1588",14,31201.1
"1589",12,35496.37
"1590",15,56058.19
"1591",16,64131.45
"1592",15,128117.61
"1593",10,40903.94
"1594",8,26107.78
"1595",5,68345.77
"1596",8,24433.25
"1597",16,42625.63
"1598",11,67491.31
"1599",13,35001.24
"1600",14,86394.42
"1601",9,21823.39
"1602",12,12683.64
"1603",8,121508.18
"1604",12,71571.68
"1605",13,121881.9
"1606",10,61299.52
"1607",11,49907.88
"1608",16,59710.24
"1609",10,35570.53
"1610",12,99313.01
"1611",13,39158.29
"1612",10,42405.49
"1613",18,33070.93
"1614",7,60789.69
"1615",7,26785.63
"1616",16,45680.41
"1617",5,15537.87
"1618",16,56653.6
"1619",15,65516.11
"1620",5,84945.54
"1621",15,34793.84
"1622",9,22343.48
"1623",12,115483.04
"1624",19,20887.68
"1625",9,109883.59
"1626",13,29264.91
"1627",8,64115.36
"1628",9,51956.86
"1629",12,47345.41
"1630",16,32319.19
"1631",9,35995.02
"1632",20,35404.5
"1633",12,67862.39
"1634",17,63381.92
"1635",11,41657.15
"1636",17,56738.2
"1637",8,62373.45
"1638",8,42582.06
"1639",9,40968.57
"1640",9,98760.28
"1641",12,16645.06
"1642",12,55941.38
"1643",13,115821.53
"1644",10,37503.62
"1645",10,34031.39
"1646",12,71189.17
"1647",10,86013.97
"1648",16,34804.47
"1649",12,85345.63
"1650",9,29797.49
"1651",9,37130.08
"1652",19,70455.6
"1653",10,70436.24
"1654",9,63909.54
"1655",11,30752.75
"1656",14,80598.77
"1657",12,60008
"1658",13,115196.6
"1659",11,37395.19
"1660",13,129395.75
"1661",16,53173.45
"1662",14,144160.36
"1663",13,32049.24
"1664",12,35719.3
"1665",11,53822.96
"1666",20,40391.24
"1667",9,38182.33
"1668",10,104649.06
"1669",14,31859.36
"1670",8,119926.77
"1671",8,51793.57
"1672",9,48512
"1673",14,27345.83
"1674",8,52331.4
"1675",13,33370.77
"1676",8,166616.96
"1677",15,37696.81
"1678",10,58667.64
"1679",12,52522.37
"1680",14,64669.44
"1681",6,28832.56
"1682",13,22523.7
"1683",13,87412.02
"1684",10,69036.22
"1685",6,119373.02
"1686",9,67219.1
"1687",12,79508.22
"1688",7,113573.04
"1689",14,76346.91
"1690",17,63885.69
"1691",11,31344.49
"1692",13,53745.83
"1693",11,68112.92
"1694",14,62672.01
"1695",12,36072.34
"1696",12,28360.62
"1697",15,70876.95
"1698",8,48558.78
"1699",16,53284.39
"1700",14,69615.41
"1701",5,43750.76
"1702",11,87278.45
"1703",13,36975.37
"1704",20,45942.31
"1705",13,114776.34
"1706",8,57121.43
"1707",9,50282.71
"1708",20,34423.61
"1709",17,26935.36
"1710",17,56238.02
"1711",7,55770.99
"1712",12,105839.66
"1713",11,41097.11
"1714",10,56715.69
"1715",11,47568.46
"1716",14,98870.4
"1717",8,38294.87
"1718",15,61104.36
"1719",12,99645.3
"1720",8,73660.56
"1721",5,73615.64
"1722",9,41470.1
"1723",14,63835.1
"1724",6,29086.29
"1725",12,64032.47
"1726",11,60739.46
"1727",13,67709
"1728",14,79083.76
"1729",11,77575.22
"1730",13,93053.27
"1731",8,37624.25
"1732",12,39656.58
"1733",13,67361.43
"1734",9,76820.34
"1735",11,28332.33
"1736",9,47010.62
"1737",11,26491.03
"1738",11,48760.68
"1739",9,85372.77
"1740",10,49355.41
"1741",13,28688.4
"1742",10,22272.24
"1743",12,135800.55
"1744",11,18180.73
"1745",9,35347.41
"1746",16,36441.09
"1747",10,44099.05
"1748",10,50700.9
"1749",12,39783.26
"1750",14,73280.5
"1751",10,97845.76
"1752",10,34772.62
"1753",9,71463.39
"1754",11,47975.86
"1755",17,26952.85
"1756",15,23629.08
"1757",11,30275.64
"1758",6,31630.83
"1759",5,122287.59
"1760",14,33090.04
"1761",14,36261.5
"1762",12,110395.65
"1763",13,28974.87
"1764",12,55709.33
"1765",10,21980.55
"1766",20,23844.41
"1767",11,21499.73
"1768",13,53591.62
"1769",17,41150.46
"1770",13,52937.97
"1771",17,53918.86
"1772",13,69619.8
"1773",11,38824.06
"1774",16,143490.32
"1775",13,104497.45
"1776",9,37776.09
"1777",13,37269.21
"1778",8,36727.69
"1779",12,180786.54
"1780",10,19118.19
"1781",17,59324.97
"1782",12,26420.31
"1783",11,29683.61
"1784",10,75136.87
"1785",8,81748.13
"1786",15,42095.72
"1787",11,58052.46
"1788",20,41926.6
"1789",10,31721.43
"1790",10,57532.75
"1791",16,29790.45
"1792",7,57314.14
"1793",10,65426.15
"1794",15,64213.89
"1795",12,127825.78
"1796",20,38042.78
"1797",15,55488.79
"1798",4,36196.05
"1799",12,61739.14
"1800",10,50976.85
"1801",10,42480.82
"1802",13,131062.1
"1803",12,26356.22
"1804",16,32695.78
"1805",11,29621.24
"1806",8,142917.02
"1807",15,57663.95
"1808",12,74263.21
"1809",20,78638.28
"1810",8,43675.47
"1811",15,39583.14
"1812",16,62245.52
"1813",9,94739.95
"1814",9,14302.08
"1815",8,92459.21
"1816",12,39440.62
"1817",13,37871.82
"1818",14,63468.44
"1819",19,70623.77
"1820",5,94339.91
"1821",10,66422.84
"1822",14,93602.68
"1823",7,57311.05
"1824",5,67338.72
"1825",11,61871.6
"1826",15,31958.51
"1827",11,37436.66
"1828",18,54336.27
"1829",9,27822.83
"1830",9,64735.34
"1831",11,66093.54
"1832",5,57253.44
"1833",9,68109
"1834",15,67273.6
"1835",12,27988.13
"1836",14,50122.78
"1837",13,71548.52
"1838",11,42745.86
"1839",11,70637.42
"1840",10,59995.86
"1841",9,22691.17
"1842",12,59727.27
"1843",12,72123.75
"1844",10,95281.37
"1845",11,33862.3
"1846",8,48903.35
"1847",13,26107.63
"1848",13,63321.48
"1849",10,57645.94
"1850",10,38576.62
"1851",14,30516.1
"1852",6,42202.89
"1853",11,60566.08
"1854",8,14298.11
"1855",12,81077.33
"1856",15,58140.49
"1857",14,45933.72
"1858",8,52048.74
"1859",13,182448.14
"1860",13,38916.99
"1861",13,19834.29
"1862",9,25222.92
"1863",8,50054.69
"1864",11,51756.6
"1865",11,31021.05
"1866",15,66644.73
"1867",8,37890.46
"1868",9,48632.34
"1869",9,68992.97
"1870",9,56100.57
"1871",11,36263.72
"1872",8,36574.64
"1873",6,115025.94
"1874",10,38062.86
"1875",13,128581.14
"1876",11,51730.02
"1877",14,60261.36
"1878",13,75964.92
"1879",14,51394.26
"1880",14,42437.46
"1881",5,90831.58
"1882",17,26278.18
"1883",13,117681.65
"1884",12,93886.96
"1885",15,89158.23
"1886",7,88150.46
"1887",11,235858.75
"1888",9,34991.15
"1889",12,112607.4
"1890",16,54528.47
"1891",9,32435.66
"1892",13,37737.42
"1893",9,21883.55
"1894",10,85687.74
"1895",14,93422.8
"1896",14,88091.23
"1897",10,133861.39
"1898",16,47227.35
"1899",10,76396.9
"1900",14,50537.23
"1901",12,42233.29
"1902",16,39325.99
"1903",15,27142.67
"1904",12,61851.28
"1905",11,29569.82
"1906",15,63999.53
"1907",11,48144.08
"1908",14,88938.86
"1909",6,62215.74
"1910",13,29204.06
"1911",14,51504.78
"1912",13,18895.23
"1913",8,25707.75
"1914",15,77874.68
"1915",11,95353.78
"1916",7,41356.64
"1917",16,40419.44
"1918",13,39222.5
"1919",11,57755.08
"1920",8,119660.48
"1921",13,30787.7
"1922",12,137457.7
"1923",7,82400.42
"1924",11,43173.46
"1925",12,22009.72
"1926",10,59635.94
"1927",10,93143.14
"1928",6,72736.64
"1929",16,73304.29
"1930",10,32413.49
"1931",7,30821.68
"1932",11,96636.22
"1933",8,56033.07
"1934",12,27536.62
"1935",14,86210.48
"1936",9,22792.37
"1937",8,75334.7
"1938",17,20693.96
"1939",14,45303
"1940",11,24104.85
"1941",13,52504.43
"1942",14,43232.2
"1943",17,24161.36
"1944",10,65941.31
"1945",8,129760.05
"1946",16,21279.3
"1947",12,36455.7
"1948",13,33583.92
"1949",18,80697.39
"1950",14,39130.9
"1951",11,22158.31
"1952",13,38090.58
"1953",13,24565.5
"1954",6,39748.62
"1955",13,31543.48
"1956",14,34808.15
"1957",19,41892.19
"1958",14,33334.89
"1959",7,27114.39
"1960",12,43992.32
"1961",14,37322.02
"1962",7,63504.07
"1963",10,39397.81
"1964",13,57764.25
"1965",16,41435.48
"1966",10,43612.48
"1967",11,78724.22
"1968",13,78615.67
"1969",12,95385.62
"1970",9,32586.95
"1971",9,42143.92
"1972",11,55855.06
"1973",7,44603.14
"1974",12,42532.6
"1975",4,61396.74
"1976",15,91552.48
"1977",10,101231.27
"1978",10,27583.72
"1979",9,94314.58
"1980",20,77948
"1981",12,92715.15
"1982",7,59738.25
"1983",7,15786.23
"1984",8,23929.46
"1985",13,81000.97
"1986",10,39567.83
"1987",6,93829.91
"1988",8,49542.84
"1989",11,27645.66
"1990",17,48509.07
"1991",9,33461.1
"1992",8,55941.71
"1993",7,26065.14
"1994",11,64578.59
"1995",15,48747.35
"1996",4,79807.26
"1997",12,151462.22
"1998",11,43282.15
"1999",18,74722.32
"2000",14,64378.2
"2001",11,18255
"2002",7,23816.73
"2003",11,37921.43
"2004",12,42273.3
"2005",12,61339.37
"2006",10,52368.13
"2007",6,48618.12
"2008",16,69412.32
"2009",9,71706.83
"2010",13,37942.16
"2011",17,30211
"2012",11,41989.01
"2013",13,36061.45
"2014",11,31007.04
"2015",14,46216.26
"2016",11,43291.12
"2017",13,56258.42
"2018",6,61390
"2019",8,121171.33
"2020",7,130349.62
"2021",6,75201.35
"2022",12,88992.42
"2023",14,33210.83
"2024",15,19068.64
"2025",14,97084.04
"2026",10,34401.83
"2027",7,47106.53
"2028",8,32131.5
"2029",11,66551.86
"2030",6,42333.9
"2031",8,50704.44
"2032",10,44263.14
"2033",12,25903.2
"2034",16,36556.18
"2035",16,174471.05
"2036",10,56488.51
"2037",12,36061.29
"2038",6,43580.13
"2039",7,55330.85
"2040",17,57713.22
"2041",11,73145.03
"2042",9,26238.54
"2043",9,80242.13
"2044",12,43425.05
"2045",9,46995.35
"2046",11,44969.42
"2047",10,39957.45
"2048",6,64074.02
"2049",11,45226.64
"2050",17,81442.54
"2051",14,39462.24
"2052",9,53404.81
"2053",13,50368.75
"2054",7,59648.1
"2055",14,57017.55
"2056",10,69165.68
"2057",11,69145.24
"2058",15,44515.41
"2059",7,13185.43
"2060",13,58456.98
"2061",18,76426.23
"2062",11,83093.14
"2063",9,60282.05
"2064",13,48584.33
"2065",10,51101.88
"2066",12,37992.65
"2067",9,21303.97
"2068",5,25788.83
"2069",16,62114.39
"2070",18,52043.29
"2071",9,76544.31
"2072",11,42105.49
"2073",15,53083.26
"2074",9,39067.72
"2075",9,26658.64
"2076",15,131252.75
"2077",12,40768.4
"2078",15,58852.38
"2079",9,59770.37
"2080",5,94571.72
"2081",12,41109.87
"2082",12,44715.35
"2083",15,42210.49
"2084",5,80014.95
"2085",15,36936.09
"2086",3,32367.14
"2087",11,41604.07
"2088",11,65673.22
"2089",11,52894.24
"2090",11,84185.92
"2091",11,51528.99
"2092",12,31604.48
"2093",6,86739.87
"2094",4,79101.68
"2095",14,27400.53
"2096",9,58170.73
"2097",8,41009.3
"2098",14,180072.21
"2099",17,26816.44
"2100",8,9379.92
"2101",10,54848.49
"2102",11,59175.45
"2103",16,57139.4
"2104",15,27338.75
"2105",9,36397.79
"2106",15,51798.14
"2107",10,34018.36
"2108",13,53346.66
"2109",13,31622.46
"2110",14,46971.25
"2111",9,51062.95
"2112",16,32216.51
"2113",9,65450.35
"2114",10,29250.32
"2115",8,100858.62
"2116",16,167719.59
"2117",11,110989.31
"2118",13,106998.24
"2119",13,31220.65
"2120",13,45379.74
"2121",9,17445.19
"2122",9,71953.26
"2123",10,28436.54
"2124",14,49886.61
"2125",11,51984.47
"2126",7,86189.89
"2127",18,134115.22
"2128",5,75824.22
"2129",16,54456.7
"2130",9,38058.54
"2131",14,49435.34
"2132",16,157897.92
"2133",16,35719.35
"2134",10,51247.74
"2135",8,40498.05
"2136",15,25147.84
"2137",6,184667.5
"2138",10,26562.71
"2139",12,83990.4
"2140",11,54448.1
"2141",14,39588.18
"2142",16,48338.92
"2143",11,41012.73
"2144",14,70732.26
"2145",12,52002.25
"2146",15,26057.33
"2147",9,40129.22
"2148",17,45866.49
"2149",17,64366.19
"2150",7,69053.45
"2151",13,102406.22
"2152",17,47943.66
"2153",6,33402.39
"2154",11,64196.79
"2155",11,37104.11
"2156",9,143256.61
"2157",15,16730.07
"2158",10,40343.93
"2159",10,30426.53
"2160",12,65509.1
"2161",8,21837.76
"2162",10,48474.39
"2163",10,45227.8
"2164",11,27681.19
"2165",10,36775.43
"2166",8,84246.41
"2167",12,41149.41
"2168",7,46643.65
"2169",13,51276.42
"2170",11,26806.88
"2171",9,63416.29
"2172",9,42485.97
"2173",8,137566.61
"2174",12,42795.64
"2175",13,106858.67
"2176",13,72984.01
"2177",8,49373.6
"2178",10,32239.58
"2179",10,105879.55
"2180",12,32082.32
"2181",11,93564.91
"2182",10,50464.06
"2183",9,24553.83
"2184",12,46999.9
"2185",14,186984.05
"2186",10,167035.1
"2187",15,82175.3
"2188",11,45321.2
"2189",5,40812.45
"2190",12,32149.48
"2191",13,41377.55
"2192",13,71732.93
"2193",10,55450.55
"2194",8,20382.41
"2195",7,128546.74
"2196",9,40089.19
"2197",9,91980.62
"2198",9,56960.44
"2199",10,37115.57
"2200",12,42781.16
"2201",15,120903.22
"2202",9,53147.63
"2203",15,87005.38
"2204",14,74267.49
"2205",15,29207.66
"2206",15,37647.97
"2207",18,44673.65
"2208",17,28855.65
"2209",17,33626.84
"2210",10,119429.97
"2211",9,60266.03
"2212",13,57011.53
"2213",9,104387.87
"2214",12,92519.03
"2215",10,42072.6
"2216",9,42916.07
"2217",12,21496.46
"2218",18,22293.52
"2219",13,86846.91
"2220",19,56841.33
"2221",10,56134.28
"2222",8,27327.02
"2223",17,33426.43
"2224",14,47092.66
"2225",10,46097.68
"2226",16,75206.32
"2227",10,87401.03
"2228",8,101388.47
"2229",16,43404.06
"2230",13,62040.63
"2231",17,64623.47
"2232",9,42652.49
"2233",10,78098.82
"2234",15,56909.04
"2235",15,82459.49
"2236",15,68715.13
"2237",10,71293.02
"2238",11,20250.23
"2239",9,63133.43
"2240",12,42012.35
"2241",11,33481.92
"2242",7,111781.42
"2243",12,26582.66
"2244",14,96867.74
"2245",14,52325.24
"2246",17,19198.04
"2247",14,59161.95
"2248",11,16204.65
"2249",11,67037.47
"2250",10,92664.24
"2251",10,48223.49
"2252",11,61781.56
"2253",16,115646.98
"2254",17,33230.91
"2255",9,57004.06
"2256",11,99217.72
"2257",8,68037.56
"2258",9,54896.98
"2259",18,32628.82
"2260",11,26836.19
"2261",12,36040.47
"2262",8,78172.78
"2263",10,64556.81
"2264",17,89148.95
"2265",12,34494
"2266",11,31088.95
"2267",15,72676.69
"2268",15,67761.35
"2269",13,30150.85
"2270",16,65369.87
"2271",12,22971.38
"2272",18,43453.65
"2273",17,25464.17
"2274",11,28353.13
"2275",13,33994.05
"2276",10,50631.43
"2277",11,100398.6
"2278",14,60565.84
"2279",16,32856.07
"2280",15,38596.53
"2281",13,97242.18
"2282",12,24848.48
"2283",10,45662.64
"2284",11,16112.51
"2285",13,46925.53
"2286",15,73252.38
"2287",10,41499.72
"2288",9,47693.47
"2289",15,44596.52
"2290",12,60885.3
"2291",19,53313.32
"2292",18,62954.64
"2293",14,50799.62
"2294",12,94320.47
"2295",13,42328.88
"2296",10,86351.88
"2297",12,56867.96
"2298",17,41911.32
"2299",9,132377.91
"2300",11,75475.35
"2301",12,95343.46
"2302",10,32890.78
"2303",13,58168.57
"2304",8,67977.07
"2305",13,53073.22
"2306",14,61679.45
"2307",13,29786.31
"2308",13,54953.9
"2309",8,68137.14
"2310",11,41383.75
"2311",12,57329.39
"2312",11,33179.23
"2313",10,20944.47
"2314",14,31344.44
"2315",12,36599.44
"2316",16,57633.66
"2317",8,33017.83
"2318",11,123364.69
"2319",10,48493.63
"2320",14,86049.99
"2321",8,55615.1
"2322",7,62696.82
"2323",12,45965.49
"2324",11,76375.93
"2325",4,22611.68
"2326",9,43747.55
"2327",5,62484.56
"2328",20,54900.37
"2329",10,42268.08
"2330",12,34220.82
"2331",20,17521.43
"2332",9,57001.94
"2333",13,33090.94
"2334",14,29017.72
"2335",13,123826.19
"2336",11,33089.92
"2337",9,43523.32
"2338",5,33742.14
"2339",15,106719.51
"2340",11,60613.12
"2341",14,36581.47
"2342",19,82416.92
"2343",18,52655.34
"2344",10,28916.81
"2345",13,42516.97
"2346",9,67940.32
"2347",11,71763.66
"2348",12,59810.9
"2349",11,63122.01
"2350",12,82240.94
"2351",7,64585.83
"2352",10,61137.79
"2353",11,57103.12
"2354",12,27559.5
"2355",17,39317.22
"2356",8,52701.62
"2357",11,37817.04
"2358",10,79452.1
"2359",20,73262.78
"2360",13,89732.88
"2361",13,86385.15
"2362",10,32679.51
"2363",16,30490.08
"2364",17,24055.46
"2365",11,61177.87
"2366",10,26749
"2367",13,20486.25
"2368",13,132597.18
"2369",13,49711.07
"2370",16,159491.65
"2371",18,53816.06
"2372",11,55345.61
"2373",8,27319.36
"2374",7,85970.51
"2375",9,57831.16
"2376",13,80103.6
"2377",15,64125.75
"2378",10,92614.17
"2379",17,56540.14
"2380",9,28124.1
"2381",19,53364.2
"2382",12,31462.62
"2383",10,48298.59
"2384",12,35629.25
"2385",17,14211.08
"2386",10,29999.15
"2387",7,119824.95
"2388",8,62532.63
"2389",9,42390.82
"2390",13,38062.61
"2391",10,54974.43
"2392",13,29507.81
"2393",18,49888.61
"2394",10,55429.04
"2395",10,62659.81
"2396",8,73256.53
"2397",16,41712.06
"2398",8,54361.99
"2399",12,64246.34
"2400",17,46986.47
"2401",17,41271.1
"2402",19,49439.45
"2403",18,32251.95
"2404",7,55225.11
"2405",16,85461.65
"2406",11,50102.3
"2407",11,50899.84
"2408",15,33308.94
"2409",12,48729.8
"2410",14,35422.74
"2411",11,58640.44
"2412",9,89195.53
"2413",11,43171.58
"2414",17,38391.76
"2415",13,44834.35
"2416",14,89364.84
"2417",13,48260.04
"2418",13,15663.99
"2419",16,39701.8
"2420",11,68850.01
"2421",12,62766.05
"2422",18,36121.72
"2423",10,18449.1
"2424",16,45289.14
"2425",9,89478.57
"2426",12,101919.87
"2427",11,118927.69
"2428",12,64215.23
"2429",19,33456.21
"2430",12,49749.2
"2431",12,23169.45
"2432",19,34598.44
"2433",7,16978.3
"2434",11,18944.49
"2435",7,81348.58
"2436",11,22405.15
"2437",11,38714.62
"2438",18,75220.77
"2439",9,57087.18
"2440",12,69925.17
"2441",6,44924.96
"2442",13,49190.7
"2443",10,25085.24
"2444",11,48258.01
"2445",16,74467.22
"2446",17,50024.07
"2447",6,123220.18
"2448",11,43514.35
"2449",13,69658.42
"2450",16,29516.48
"2451",15,32146.31
"2452",17,22136.9
"2453",8,80719.21
"2454",12,22358.42
"2455",12,28366.8
"2456",17,42106.82
"2457",17,11249.85
"2458",20,43754.84
"2459",10,21324.57
"2460",16,112324.09
"2461",14,49172.4
"2462",11,52574.2
"2463",10,95939.23
